ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
AGhsC161417	4.55e-01	3.77e-01	0.88661	-6.965461	0.0508507		
AGhsA191014	4.55e-01	3.77e-01	0.886514	-6.965546	0.0446041	CLTA	clathrin, light chain (Lca)
AGhsA200103	4.55e-01	3.77e-01	0.886355	-6.965687	0.0529447	CA2	carbonic anhydrase II
AGhsB220601	4.55e-01	3.77e-01	-0.885784	-6.966191	-0.0425101	TTC7A	tetratricopeptide repeat domain 7A
AGhsB081220	4.55e-01	3.77e-01	0.885417	-6.966516	0.0310243	RP4-691N24.1///GINS1	ninein-like///GINS complex subunit 1 (Psf1 homolog)
AGhsB171315	4.55e-01	3.77e-01	0.88537	-6.966557	0.0519424		
AGhsC181514	4.55e-01	3.77e-01	-0.885262	-6.966652	-0.0486001		
AGhsB051404	4.56e-01	3.78e-01	0.884347	-6.96746	0.046314		
AGhsC140903	4.56e-01	3.78e-01	0.884059	-6.967713	0.0320148		
AGhsB160810	4.56e-01	3.78e-01	-0.884045	-6.967726	-0.0392655		
AGhsA040123	4.56e-01	3.78e-01	0.883489	-6.968216	0.0313292	RABAC1	Rab acceptor 1 (prenylated)
AGhsC180402	4.57e-01	3.78e-01	0.883046	-6.968606	0.0415296		
AGhsA010721	4.57e-01	3.78e-01	0.882959	-6.968683	0.0391173	PADI4	peptidyl arginine deiminase, type IV
AGhsC061321	4.57e-01	3.79e-01	-0.882457	-6.969125	-0.0404902		
AGhsB121512	4.57e-01	3.79e-01	-0.882111	-6.969429	-0.0552072	EML4	echinoderm microtubule associated protein like 4
AGhsC230223	4.57e-01	3.79e-01	-0.881811	-6.969694	-0.0337786		
AGhsC081518	4.57e-01	3.79e-01	-0.881755	-6.969742	-0.047281		
AGhsC070805	4.58e-01	3.79e-01	-0.881319	-6.970126	-0.0466358		
AGhsB210323	4.58e-01	3.80e-01	0.88081	-6.970573	0.0396934	LASS1///GDF1	LAG1 homolog, ceramide synthase 1///growth differentiation factor 1
AGhsA251211	4.58e-01	3.80e-01	-0.880744	-6.970631	-0.045908	C1orf61	chromosome 1 open reading frame 61
AGhsB250509	4.58e-01	3.80e-01	-0.880662	-6.970703	-0.0359855		
AGhsB201616	4.58e-01	3.80e-01	-0.880588	-6.970768	-0.0363966		
AGhsA071508	4.58e-01	3.80e-01	-0.880469	-6.970873	-0.0398147	SLC34A1	solute carrier family 34 (sodium phosphate), member 1
AGhsB041402	4.58e-01	3.80e-01	0.880138	-6.971164	0.0531941	SLC19A2	solute carrier family 19 (thiamine transporter), member 2
AGhsC021605	4.58e-01	3.80e-01	-0.879934	-6.971342	-0.0277139	EXOSC4	exosome component 4
AGhsC230523	4.58e-01	3.80e-01	-0.879876	-6.971393	-0.0448181		
AGhsA131420	4.58e-01	3.80e-01	-0.879823	-6.97144	-0.0279953	MAP1S	microtubule-associated protein 1S
AGhsC240704	4.58e-01	3.80e-01	-0.879724	-6.971527	-0.0457244		
AGhsA051308	4.58e-01	3.80e-01	-0.879603	-6.971633	-0.0306132	NHEJ1	nonhomologous end-joining factor 1
AGhsA080713	4.58e-01	3.80e-01	-0.879559	-6.971671	-0.055785	C19orf57	chromosome 19 open reading frame 57
AGhsC110305	4.58e-01	3.80e-01	-0.87944	-6.971775	-0.0275185		
AGhsB230807	4.58e-01	3.80e-01	0.879255	-6.971938	0.0489875	ARMCX3	armadillo repeat containing, X-linked 3
AGhsB031113	4.58e-01	3.81e-01	0.879156	-6.972025	0.0709485	MOCS2	molybdenum cofactor synthesis 2
AGhsC210809	4.59e-01	3.81e-01	0.878875	-6.972271	0.0406637		
AGhsC120312	4.59e-01	3.81e-01	0.878536	-6.972568	0.0432901		
AGhsB160715	4.59e-01	3.81e-01	0.878145	-6.972911	0.0332918		
AGhsC071002	4.59e-01	3.81e-01	0.877864	-6.973157	0.0342706		
AGhsB021107	4.59e-01	3.81e-01	0.877694	-6.973305	0.0513865		
AGhsC161401	4.59e-01	3.81e-01	0.877615	-6.973374	0.0408069		
AGhsB191216	4.59e-01	3.81e-01	0.877546	-6.973435	0.0323113		
AGhsA070404	4.59e-01	3.82e-01	0.877205	-6.973733	0.0456048	NRSN2	neurensin 2
AGhsC211105	4.59e-01	3.82e-01	-0.87719	-6.973747	-0.0467082		
AGhsA131221	4.59e-01	3.82e-01	-0.876904	-6.973996	-0.0367958	HAS1	hyaluronan synthase 1
AGhsB160805	4.60e-01	3.82e-01	0.876391	-6.974445	0.0247001		
AGhsC220122	4.60e-01	3.82e-01	-0.875883	-6.974889	-0.0381418		
AGhsC021016	4.60e-01	3.82e-01	0.875732	-6.975021	0.0458069		
AGhsC231118	4.61e-01	3.83e-01	-0.874483	-6.976111	-0.0416543		
AGhsA100806	4.61e-01	3.83e-01	0.874468	-6.976125	0.0439909	FAM120A	family with sequence similarity 120A
AGhsB151424	4.61e-01	3.83e-01	0.874439	-6.976149	0.0430391		
AGhsB070216	4.61e-01	3.83e-01	0.87411	-6.976436	0.0311573	TSPAN17	tetraspanin 17
AGhsC170120	4.61e-01	3.84e-01	0.873477	-6.976988	0.0391762		
AGhsC241316	4.61e-01	3.84e-01	-0.873321	-6.977124	-0.0376904		
AGhsB011319	4.61e-01	3.84e-01	0.873293	-6.977148	0.0314134	IHH	Indian hedgehog homolog (Drosophila)
AGhsA091502	4.61e-01	3.84e-01	-0.873253	-6.977183	-0.0385967	KRT7	keratin 7
AGhsA191502	4.61e-01	3.84e-01	0.87315	-6.977273	0.0404919	ARFGEF1	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)
AGhsB251001	4.62e-01	3.84e-01	0.873002	-6.977402	0.0452948		
AGhsA151312	4.62e-01	3.84e-01	-0.872764	-6.977609	-0.0512854	CYBA	cytochrome b-245, alpha polypeptide
AGhsB101606	4.62e-01	3.85e-01	0.871697	-6.978537	0.0288662	PVRL1	poliovirus receptor-related 1 (herpesvirus entry mediator C)
AGhsC131406	4.62e-01	3.85e-01	0.87151	-6.9787	0.0576398		
AGhsA091402	4.63e-01	3.85e-01	0.871307	-6.978876	0.0457783	GPC5	glypican 5
AGhsA040907	4.63e-01	3.85e-01	-0.871128	-6.979031	-0.0391206	MYOD1	myogenic differentiation 1
AGhsB151519	4.63e-01	3.85e-01	-0.87097	-6.979169	-0.043937		
AGhsC091417	4.63e-01	3.85e-01	-0.870856	-6.979268	-0.0261624		
AGhsB240306	4.63e-01	3.85e-01	0.87082	-6.979299	0.034247	FLJ10081	hypothetical protein FLJ10081
AGhsB041008	4.63e-01	3.85e-01	0.87055	-6.979534	0.0483221	FAM82B	family with sequence similarity 82, member B
AGhsB160601	4.63e-01	3.85e-01	0.870438	-6.979631	0.0503875	KIR3DL1	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
AGhsB060801	4.63e-01	3.85e-01	-0.870376	-6.979684	-0.0340954	ZNRF1	zinc and ring finger 1
AGhsB211509	4.63e-01	3.86e-01	-0.869903	-6.980095	-0.0517453	PDCD11	programmed cell death 11
AGhsC070605	4.63e-01	3.86e-01	0.869526	-6.980423	0.0447978		
AGhsB030707	4.63e-01	3.86e-01	0.869496	-6.980448	0.0528622	MBD1	methyl-CpG binding domain protein 1
AGhsC180323	4.63e-01	3.86e-01	-0.869471	-6.98047	-0.034535		
AGhsA121112	4.63e-01	3.86e-01	-0.869319	-6.980602	-0.042441	TOB2	transducer of ERBB2, 2
AGhsB151512	4.63e-01	3.86e-01	0.869131	-6.980765	0.0339606		
AGhsC030224	4.63e-01	3.86e-01	-0.869054	-6.980832	-0.0415836		
AGhsC071107	4.64e-01	3.86e-01	-0.868652	-6.98118	-0.0370772		
AGhsA210420	4.64e-01	3.86e-01	0.86863	-6.981199	0.0358491	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)
AGhsA091221	4.64e-01	3.86e-01	0.86857	-6.981251	0.0328976	SSTR1	somatostatin receptor 1
AGhsB110313	4.64e-01	3.87e-01	0.867879	-6.98185	0.050748	COMT///ARVCF	catechol-O-methyltransferase///armadillo repeat gene deletes in velocardiofacial syndrome
AGhsA020309	4.64e-01	3.87e-01	-0.867711	-6.981995	-0.0574966	GSPT1	G1 to S phase transition 1
AGhsC020401	4.64e-01	3.87e-01	0.86765	-6.982048	0.0523737	IGSF6-DREV1///METTL9///IGSF6	region containing immunoglobulin superfamily, member  6 and DREV1///methyltransferase like 9///immunoglobulin superfamily, member 6
AGhsA081201	4.64e-01	3.87e-01	-0.867259	-6.982386	-0.0670283	C13orf18	chromosome 13 open reading frame 18
AGhsB121113	4.64e-01	3.87e-01	0.867178	-6.982456	0.0417975		
AGhsB090217	4.65e-01	3.87e-01	-0.866815	-6.98277	-0.0524495	C6orf118///PDE10A	chromosome 6 open reading frame 118///phosphodiesterase 10A
AGhsB090208	4.65e-01	3.87e-01	-0.866577	-6.982975	-0.0390398	C1orf77	chromosome 1 open reading frame 77
AGhsB060103	4.65e-01	3.87e-01	0.86646	-6.983077	0.0447288	HDAC10	histone deacetylase 10
AGhsB090905	4.65e-01	3.88e-01	0.866188	-6.983311	0.0608777	ESR1	estrogen receptor 1
AGhsB110214	4.65e-01	3.88e-01	0.866134	-6.983358	0.057719	STK40	serine/threonine kinase 40
AGhsA160607	4.65e-01	3.88e-01	0.865964	-6.983506	0.0402443		
AGhsB200607	4.65e-01	3.88e-01	0.865152	-6.984206	0.0434636		
AGhsB050424	4.66e-01	3.88e-01	-0.864952	-6.984379	-0.0415937	CTNNBL1	catenin, beta like 1
AGhsB140924	4.66e-01	3.88e-01	-0.864693	-6.984603	-0.0344424	C20orf181	chromosome 20 open reading frame 181
AGhsC060821	4.67e-01	3.89e-01	0.863303	-6.9858	0.0468245		
AGhsB031416	4.67e-01	3.89e-01	-0.862876	-6.986168	-0.0411034		
AGhsC190924	4.67e-01	3.90e-01	0.862626	-6.986383	0.0489387		
AGhsA030413	4.67e-01	3.90e-01	-0.86251	-6.986483	-0.0573248	PRR13	proline rich 13
AGhsC041116	4.67e-01	3.90e-01	-0.86197	-6.986948	-0.040059		
AGhsC260717	4.67e-01	3.90e-01	0.861859	-6.987042	0.0538528		
AGhsB210510	4.67e-01	3.90e-01	-0.861613	-6.987254	-0.0515145		
AGhsB121021	4.68e-01	3.90e-01	-0.861446	-6.987398	-0.0490617		
AGhsB161206	4.68e-01	3.90e-01	0.861024	-6.98776	0.0280206		
AGhsC130920	4.68e-01	3.91e-01	0.860811	-6.987943	0.0499865		
AGhsA230711	4.68e-01	3.91e-01	-0.860681	-6.988054	-0.0564117	VILL	villin-like
AGhsB211207	4.68e-01	3.91e-01	-0.859813	-6.9888	-0.0270536		
AGhsB041120	4.69e-01	3.91e-01	-0.859236	-6.989294	-0.0302679		
AGhsA041208	4.70e-01	3.92e-01	-0.858108	-6.99026	-0.0416493	ENDOG	endonuclease G
AGhsA031119	4.70e-01	3.92e-01	-0.857687	-6.99062	-0.051784	SLAMF1	signaling lymphocytic activation molecule family member 1
AGhsB161522	4.70e-01	3.92e-01	-0.857669	-6.990637	-0.0297574		
AGhsC090920	4.70e-01	3.92e-01	0.857473	-6.990803	0.0427729		
AGhsA120821	4.70e-01	3.93e-01	-0.856556	-6.991588	-0.0512618	UBL4A	ubiquitin-like 4A
AGhsC230207	4.71e-01	3.93e-01	0.856158	-6.991928	0.0525522		
AGhsB160422	4.71e-01	3.93e-01	-0.856048	-6.992022	-0.0281722		
AGhsB140802	4.71e-01	3.93e-01	-0.855882	-6.992163	-0.0515246		
AGhsB070810	4.71e-01	3.93e-01	0.855489	-6.992499	0.0574848		
AGhsB170910	4.71e-01	3.94e-01	-0.855059	-6.992866	-0.0396243	PMS2L3	postmeiotic segregation increased 2-like 3
AGhsC231509	4.71e-01	3.94e-01	0.855043	-6.99288	0.0282867		
AGhsA130804	4.71e-01	3.94e-01	0.854642	-6.993222	0.0458238	SPEF1	sperm flagellar 1
AGhsC120324	4.72e-01	3.94e-01	0.854195	-6.993603	0.0412399		
AGhsC190414	4.72e-01	3.95e-01	0.852976	-6.99464	0.0451398		
AGhsA070903	4.72e-01	3.95e-01	0.852957	-6.994657	0.0309956		
AGhsA201523	4.73e-01	3.95e-01	-0.852594	-6.994965	-0.0345367	RASA4	RAS p21 protein activator 4
AGhsA010910	4.73e-01	3.95e-01	-0.852239	-6.995267	-0.043344	PSEN2	presenilin 2 (Alzheimer disease 4)
AGhsA251209	4.74e-01	3.96e-01	-0.850899	-6.996406	-0.0237635	RHBG	Rh family, B glycoprotein
AGhsC230506	4.74e-01	3.96e-01	0.850727	-6.996552	0.0545772		
AGhsA091304	4.74e-01	3.96e-01	-0.850611	-6.99665	-0.0347473	POLE2	polymerase (DNA directed), epsilon 2 (p59 subunit)
AGhsA221514	4.74e-01	3.96e-01	0.850483	-6.996758	0.0611877	NKTR	natural killer-tumor recognition sequence
AGhsA120515	4.74e-01	3.96e-01	-0.850291	-6.996921	-0.0449545		
AGhsB191111	4.74e-01	3.96e-01	0.850199	-6.996999	0.0443531		
AGhsC090904	4.74e-01	3.97e-01	0.849346	-6.997723	0.041346		
AGhsB150818	4.75e-01	3.97e-01	-0.84918	-6.997864	-0.029813		
AGhsC160202	4.75e-01	3.97e-01	-0.849	-6.998016	-0.0305189		
AGhsC111102	4.75e-01	3.97e-01	-0.848471	-6.998464	-0.0411809		
AGhsB220921	4.75e-01	3.97e-01	0.848465	-6.998468	0.0375118	RBP5	retinol binding protein 5, cellular
AGhsB080711	4.75e-01	3.98e-01	-0.847663	-6.999147	-0.0356334	SPRYD3	SPRY domain containing 3
AGhsC010504	4.76e-01	3.98e-01	-0.847103	-6.999621	-0.0331065	CHUK	conserved helix-loop-helix ubiquitous kinase
AGhsA261102	4.76e-01	3.98e-01	-0.846676	-6.999982	-0.0387871	PTMS	parathymosin
AGhsC221103	4.76e-01	3.98e-01	-0.84666	-6.999995	-0.0466307		
AGhsC050303	4.76e-01	3.99e-01	0.8458	-7.000721	0.0324646		
AGhsC101324	4.77e-01	3.99e-01	-0.845374	-7.001081	-0.0389808		
AGhsC210221	4.77e-01	3.99e-01	0.844964	-7.001426	0.0413561		
AGhsC161209	4.77e-01	3.99e-01	0.844797	-7.001567	0.0287062		
AGhsB161619	4.77e-01	4.00e-01	0.844246	-7.002031	0.0289538	CARM1	coactivator-associated arginine methyltransferase 1
AGhsC020811	4.77e-01	4.00e-01	-0.844115	-7.002141	-0.0350489	RASSF4	Ras association (RalGDS/AF-6) domain family 4
AGhsB231521	4.78e-01	4.00e-01	-0.843258	-7.002863	-0.0369036	CCDC74B	coiled-coil domain containing 74B
AGhsC201613	4.78e-01	4.00e-01	-0.842962	-7.003112	-0.0363898		
AGhsC131505	4.78e-01	4.01e-01	-0.842723	-7.003313	-0.0322574		
AGhsA200412	4.78e-01	4.01e-01	-0.842566	-7.003445	-0.0331688	SQLE	squalene epoxidase
AGhsB090721	4.78e-01	4.01e-01	0.842294	-7.003674	0.032436		
AGhsA150422	4.79e-01	4.01e-01	0.841424	-7.004404	0.0382581	DLX4	distal-less homeobox 4
AGhsA251516	4.79e-01	4.01e-01	-0.841353	-7.004464	-0.0337382	TMUB2	transmembrane and ubiquitin-like domain containing 2
AGhsA161518	4.79e-01	4.01e-01	0.841274	-7.00453	0.052847	PSME1	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)
AGhsC231219	4.79e-01	4.02e-01	0.84072	-7.004995	0.0448029		
AGhsB260511	4.79e-01	4.02e-01	0.84046	-7.005213	0.0383642	EYA2	eyes absent homolog 2 (Drosophila)
AGhsA050213	4.79e-01	4.02e-01	-0.840338	-7.005315	-0.0361169	IHPK2	inositol hexaphosphate kinase 2
AGhsB241515	4.80e-01	4.02e-01	0.839532	-7.005991	0.0310866		
AGhsC120706	4.80e-01	4.03e-01	0.839152	-7.006309	0.0225219		
AGhsB081203	4.81e-01	4.03e-01	0.838342	-7.006987	0.0361607		
AGhsA220821	4.81e-01	4.03e-01	-0.838232	-7.007078	-0.0571648	H2AFZ	H2A histone family, member Z
AGhsB090123	4.81e-01	4.03e-01	0.837745	-7.007486	0.0476146		
AGhsB201219	4.81e-01	4.03e-01	-0.837587	-7.007618	-0.0252476	SPAG10	sperm associated antigen 10
AGhsA121202	4.81e-01	4.04e-01	0.836984	-7.008121	0.0323703		
AGhsC100821	4.82e-01	4.04e-01	-0.836391	-7.008617	-0.034375		
AGhsA120822	4.82e-01	4.04e-01	0.836369	-7.008635	0.0311405	IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma
AGhsB180805	4.82e-01	4.04e-01	0.836232	-7.008749	0.0421985	PSG3	pregnancy specific beta-1-glycoprotein 3
AGhsC070821	4.82e-01	4.04e-01	-0.836207	-7.00877	-0.041223		
AGhsB261209	4.82e-01	4.04e-01	-0.836198	-7.008777	-0.080935	HPRT1	hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome)
AGhsB260321	4.82e-01	4.04e-01	0.835912	-7.009016	0.0395485		
AGhsC110105	4.82e-01	4.05e-01	0.83548	-7.009376	0.0422119		
AGhsC231002	4.83e-01	4.05e-01	0.834417	-7.010262	0.043809		
AGhsC241501	4.83e-01	4.05e-01	0.834413	-7.010265	0.0464943		
AGhsB061420	4.83e-01	4.05e-01	0.834044	-7.010573	0.0297018	PAPD1	PAP associated domain containing 1
AGhsC151524	4.83e-01	4.05e-01	0.834015	-7.010597	0.0462904		
AGhsC051114	4.83e-01	4.06e-01	0.833881	-7.010708	0.0255728		
AGhsC020506	4.83e-01	4.06e-01	-0.833581	-7.010958	-0.0477594		
AGhsC020120	4.84e-01	4.06e-01	-0.832695	-7.011695	-0.0482412	SH2D1A	SH2 domain protein 1A, Duncan's disease (lymphoproliferative syndrome)
AGhsC260707	4.84e-01	4.06e-01	-0.832667	-7.011718	-0.056373		
AGhsB190417	4.84e-01	4.06e-01	0.832465	-7.011885	0.0279481		
AGhsC261215	4.84e-01	4.07e-01	0.832018	-7.012257	0.0394441		
AGhsB250422	4.84e-01	4.07e-01	-0.831993	-7.012277	-0.0399124	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
AGhsC121218	4.84e-01	4.07e-01	-0.831543	-7.012651	-0.0344845		
AGhsC040814	4.85e-01	4.07e-01	0.83125	-7.012894	0.0358878		
AGhsC100614	4.85e-01	4.07e-01	0.83099	-7.01311	0.0585394		
AGhsA010123	4.85e-01	4.08e-01	0.830343	-7.013646	0.0428538	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)
AGhsA060615	4.85e-01	4.08e-01	-0.830287	-7.013692	-0.0361338	LOXL2	lysyl oxidase-like 2
AGhsC010510	4.85e-01	4.08e-01	-0.829877	-7.014031	-0.0494727	ANKRD24///CCDC94///EBI3	ankyrin repeat domain 24///coiled-coil domain containing 94///Epstein-Barr virus induced gene 3
AGhsB141310	4.86e-01	4.08e-01	-0.82916	-7.014625	-0.0328689		
AGhsA251001	4.86e-01	4.08e-01	-0.828841	-7.014889	-0.038878	SLC39A1	solute carrier family 39 (zinc transporter), member 1
AGhsC130415	4.86e-01	4.09e-01	-0.828371	-7.015277	-0.0342183		
AGhsC071517	4.86e-01	4.09e-01	-0.828188	-7.015429	-0.0418228		
AGhsB080923	4.86e-01	4.09e-01	0.828097	-7.015505	0.0428858	KRT8P17///ZXDA	keratin 8 pseudogene 17///zinc finger, X-linked, duplicated A
AGhsC251510	4.86e-01	4.09e-01	-0.827772	-7.015772	-0.0485209		
AGhsA250302	4.87e-01	4.09e-01	-0.826974	-7.016432	-0.0342217	EFNA4	ephrin-A4
AGhsA201006	4.87e-01	4.09e-01	-0.826815	-7.016563	-0.0546226	SYPL1	synaptophysin-like 1
AGhsA241407	4.87e-01	4.10e-01	0.826752	-7.016614	0.0374781	C1orf78	chromosome 1 open reading frame 78
AGhsB050112	4.87e-01	4.10e-01	-0.82667	-7.016682	-0.0474747	RELT	RELT tumor necrosis factor receptor
AGhsB011502	4.87e-01	4.10e-01	-0.826054	-7.01719	-0.0427156	MAST4	microtubule associated serine/threonine kinase family member 4
AGhsB181503	4.88e-01	4.10e-01	0.825545	-7.017609	0.0348366	GEMIN5	gem (nuclear organelle) associated protein 5
AGhsA141001	4.88e-01	4.10e-01	-0.82547	-7.017671	-0.0463073	NR2F6	nuclear receptor subfamily 2, group F, member 6
AGhsB070708	4.88e-01	4.10e-01	-0.825462	-7.017678	-0.0482783	WDR54	WD repeat domain 54
AGhsA220619	4.88e-01	4.10e-01	-0.825345	-7.017774	-0.0474596	CASP6	caspase 6, apoptosis-related cysteine peptidase
AGhsB031302	4.88e-01	4.11e-01	0.824657	-7.01834	0.0756823	COX7C	cytochrome c oxidase subunit VIIc
AGhsB041121	4.88e-01	4.11e-01	-0.824599	-7.018389	-0.0328083	PTF1A	pancreas specific transcription factor, 1a
AGhsB191211	4.88e-01	4.11e-01	0.824446	-7.018514	0.0333962		
AGhsA081306	4.88e-01	4.11e-01	0.824151	-7.018757	0.0341543	TRIM34	tripartite motif-containing 34
AGhsC160603	4.89e-01	4.11e-01	0.823931	-7.018938	0.0312466		
AGhsA031324	4.89e-01	4.12e-01	0.822739	-7.019917	0.0498737	ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)
AGhsA110514	4.89e-01	4.12e-01	-0.822453	-7.020152	-0.0450084	ATP2B2	ATPase, Ca++ transporting, plasma membrane 2
AGhsA040603	4.89e-01	4.12e-01	-0.8224	-7.020195	-0.0333389	KLC1	kinesin light chain 1
AGhsB260309	4.90e-01	4.12e-01	0.822039	-7.020492	0.0381587	PPP4R1L	protein phosphatase 4, regulatory subunit 1-like
AGhsB150601	4.90e-01	4.12e-01	0.822029	-7.0205	0.0331958	CNOT4	CCR4-NOT transcription complex, subunit 4
AGhsC221511	4.90e-01	4.12e-01	0.821973	-7.020546	0.0312045		
AGhsB210819	4.90e-01	4.12e-01	0.821955	-7.02056	0.0473669	OR7E18P	olfactory receptor, family 7, subfamily E, member 18 pseudogene
AGhsC191607	4.90e-01	4.13e-01	0.821467	-7.020961	0.0401061		
AGhsB141024	4.90e-01	4.13e-01	-0.82138	-7.021032	-0.0438881	MUC5B	mucin 5B, oligomeric mucus/gel-forming
AGhsC170905	4.90e-01	4.13e-01	-0.821223	-7.021161	-0.0329784		
AGhsB120319	4.90e-01	4.13e-01	0.82103	-7.021319	0.0267385	FAM55C	family with sequence similarity 55, member C
AGhsB260219	4.91e-01	4.13e-01	0.819788	-7.022336	0.0356772	SREBF1	sterol regulatory element binding transcription factor 1
AGhsC150920	4.91e-01	4.14e-01	0.818787	-7.023154	0.0282682		
AGhsB151501	4.92e-01	4.14e-01	0.818527	-7.023366	0.0326971	GCN1L1	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)
AGhsB090508	4.92e-01	4.14e-01	-0.818515	-7.023376	-0.0450994	R3HCC1	R3H domain and coiled-coil containing 1
AGhsC110923	4.92e-01	4.14e-01	-0.81844	-7.023437	-0.0389117		
AGhsB161311	4.92e-01	4.14e-01	-0.818332	-7.023526	-0.0416897		
AGhsB220416	4.92e-01	4.15e-01	-0.817991	-7.023804	-0.0556452	CD164	CD164 molecule, sialomucin
AGhsA250705	4.92e-01	4.15e-01	0.81797	-7.023821	0.028098	CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1
AGhsC220806	4.92e-01	4.15e-01	-0.817052	-7.02457	-0.0232867		
AGhsB221107	4.93e-01	4.15e-01	0.81668	-7.024873	0.0337803	C9orf78	chromosome 9 open reading frame 78
AGhsB161621	4.93e-01	4.15e-01	0.816588	-7.024948	0.0269626		
AGhsA081318	4.93e-01	4.15e-01	-0.81629	-7.025191	-0.0622136	IFI30	interferon, gamma-inducible protein 30
AGhsB030923	4.93e-01	4.16e-01	0.816181	-7.02528	0.0298416	TCF25	transcription factor 25 (basic helix-loop-helix)
AGhsC071423	4.93e-01	4.16e-01	0.81561	-7.025745	0.0392604	OR7C2	olfactory receptor, family 7, subfamily C, member 2
AGhsC261616	4.93e-01	4.16e-01	-0.815247	-7.02604	-0.0422608		
AGhsC040918	4.93e-01	4.16e-01	-0.815238	-7.026048	-0.0585681		
AGhsA080903	4.93e-01	4.16e-01	0.8151	-7.02616	0.0321344	PTPN11	protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)
AGhsB211011	4.93e-01	4.16e-01	-0.814916	-7.026309	-0.0350387		
AGhsC190605	4.94e-01	4.16e-01	-0.814731	-7.02646	-0.0427931		
AGhsB141216	4.94e-01	4.16e-01	0.814688	-7.026495	0.033157	SPTLC2	serine palmitoyltransferase, long chain base subunit 2
AGhsA060913	4.94e-01	4.17e-01	0.813759	-7.027249	0.0364707	TMEM38A	transmembrane protein 38A
AGhsA141111	4.94e-01	4.17e-01	0.813704	-7.027295	0.0585428	PIK3C3	phosphoinositide-3-kinase, class 3
AGhsC040811	4.94e-01	4.17e-01	-0.81341	-7.027533	-0.0356755		
AGhsB131215	4.94e-01	4.17e-01	-0.813407	-7.027535	-0.0477847	SLC39A14	solute carrier family 39 (zinc transporter), member 14
AGhsB110822	4.94e-01	4.17e-01	0.813226	-7.027683	0.0294255	RANGRF	RAN guanine nucleotide release factor
AGhsC131621	4.95e-01	4.18e-01	0.812568	-7.028216	0.0408895		
AGhsA130923	4.95e-01	4.18e-01	-0.812471	-7.028295	-0.0401803	SGK2	serum/glucocorticoid regulated kinase 2
AGhsB131404	4.95e-01	4.18e-01	-0.812234	-7.028487	-0.0304768	ZNF598	zinc finger protein 598
AGhsA130908	4.95e-01	4.18e-01	0.811455	-7.029118	0.0357008	C20orf111	chromosome 20 open reading frame 111
AGhsC060323	4.96e-01	4.19e-01	0.81095	-7.029527	0.0479936		
AGhsB160817	4.96e-01	4.19e-01	0.810358	-7.030006	0.0309687		
AGhsA181005	4.96e-01	4.19e-01	0.810049	-7.030256	0.0519491	CSTF3	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa
AGhsC020415	4.97e-01	4.19e-01	-0.809297	-7.030863	-0.0322591		
AGhsA011520	4.97e-01	4.20e-01	0.808923	-7.031166	0.030529	PDCL	phosducin-like
AGhsA160115	4.97e-01	4.20e-01	0.808168	-7.031774	0.0418565	CTRL	chymotrypsin-like
AGhsC161224	4.97e-01	4.20e-01	-0.808126	-7.031808	-0.0345165		
AGhsB091212	4.98e-01	4.20e-01	0.807775	-7.032092	0.0383642	TBCD	tubulin folding cofactor D
AGhsB111412	4.98e-01	4.21e-01	-0.807223	-7.032536	-0.039936	CCDC93	coiled-coil domain containing 93
AGhsA150324	4.98e-01	4.21e-01	0.80691	-7.032789	0.0429279	PAFAH1B1	platelet-activating factor acetylhydrolase, isoform Ib, alpha subunit 45kDa
AGhsC231505	4.98e-01	4.21e-01	0.806618	-7.033024	0.023467		
AGhsA100121	4.99e-01	4.21e-01	-0.806178	-7.033378	-0.0337938	OSBP	oxysterol binding protein
AGhsC201315	4.99e-01	4.21e-01	-0.806125	-7.033421	-0.0269609		
AGhsB101003	4.99e-01	4.21e-01	-0.806027	-7.033499	-0.0277123	PDCD11	programmed cell death 11
AGhsC250808	4.99e-01	4.22e-01	-0.805315	-7.034072	-0.0401348		
AGhsC051509	4.99e-01	4.22e-01	-0.805289	-7.034093	-0.0406654	FZD8	frizzled homolog 8 (Drosophila)
AGhsC150811	4.99e-01	4.22e-01	0.80508	-7.034261	0.0394626		
AGhsC200302	4.99e-01	4.22e-01	0.804759	-7.034519	0.049471		
AGhsB061104	4.99e-01	4.22e-01	-0.80474	-7.034534	-0.0265296	KRT81	keratin 81
AGhsC181615	5.00e-01	4.23e-01	0.804016	-7.035115	0.0367251		
